user_id,intent_score,recency,frequency,monetary,treatment,conversion,user_type
745,0.35438429242102776,63.29867743060579,4,43.36194090750824,1,0,lost_cause
746,0.23649923865139996,0.19368060386132777,4,16.786826111130985,0,0,lost_cause
747,0.26237476408425503,99.2425700727625,1,91.67409022070922,1,1,persuadable
748,0.4590348756615245,33.58806929795944,3,81.50007527287183,1,0,lost_cause
749,0.35528284144436684,6.100444815067373,2,96.61717355039306,0,0,lost_cause
750,0.24124946633613908,147.51682452688843,4,109.41903806760627,1,0,lost_cause
751,0.3000908829792002,0.1307948932785108,4,123.18776288461247,0,0,lost_cause
752,0.23792444317195635,22.730434114470267,3,124.1225246948728,1,0,lost_cause
753,0.2869711468200024,10.922438867144937,4,63.992728133234245,1,0,sleeping_dog
754,0.12460331709892698,46.76185471055253,4,72.48610842173657,1,1,persuadable
755,0.09942121406494846,15.676297201895515,2,55.74391275425113,1,0,lost_cause
756,0.2464660770826479,10.511429751774767,4,150.75582972314956,1,0,lost_cause
757,0.5403942935002519,44.84976190421466,4,33.54797889398628,0,0,persuadable
758,0.37979317560700054,32.10246045918477,1,269.1568831381827,1,1,persuadable
759,0.47881769433104004,24.445192206224238,2,83.15434830457446,0,0,persuadable
760,0.36704502414835083,60.83493279729521,1,82.43599947674159,1,0,sleeping_dog
761,0.4521862000360394,27.11416076292616,4,71.1316543119442,1,0,lost_cause
762,0.24375828361062662,30.053426709758316,2,154.32596696845667,1,0,lost_cause
763,0.2442280158943589,16.728510542869333,5,89.1334869664184,0,0,persuadable
764,0.3669526985444755,55.600039286248155,2,58.375341997981934,0,1,sleeping_dog
765,0.6649350031743582,1.3747154562048345,4,149.02373248351117,0,1,sure_thing
766,0.19705545916703301,20.551662958817634,2,49.95229810084753,0,0,lost_cause
767,0.2727249039683693,43.68006979297689,1,156.7378474885667,0,1,sure_thing
768,0.28929382826143674,8.180873413667074,2,22.0468695570852,0,0,lost_cause
769,0.8063805912514748,34.59541115597493,0,205.08480040741134,1,1,persuadable
770,0.4037885019474423,36.35897644010672,6,48.09938240961228,0,0,persuadable
771,0.3829141911271419,13.385782121304095,2,28.934989009078482,1,0,lost_cause
772,0.28508593737974736,7.676147686318648,5,67.52055817409851,0,0,lost_cause
773,0.014846738059115301,40.61218930391112,1,60.17004948977752,1,0,lost_cause
774,0.5881350389416676,0.3977288492090993,2,110.09810896531714,1,0,lost_cause
775,0.14261960010836294,78.56988241896634,6,27.44655288339059,1,0,lost_cause
776,0.34295364051989835,0.5167859692460525,4,107.66438871230675,1,0,lost_cause
777,0.14286699234800065,8.833198292186472,2,66.9252869632465,1,0,lost_cause
778,0.5888305409920408,21.87605311556911,2,88.81269773461416,0,0,persuadable
779,0.5056764322762097,9.07726956538655,6,33.365192656309425,1,1,sure_thing
780,0.10270085458399639,4.26001964106282,4,84.52940732533848,0,0,persuadable
781,0.21674132100312335,6.011802192630195,3,48.86721751906866,1,0,lost_cause
782,0.40238972763877284,0.11521429278238172,2,18.5912300923339,1,0,lost_cause
783,0.03137970457041107,25.556626484298047,2,131.13057640472303,0,0,lost_cause
784,0.04608696026644577,29.159737169265007,9,41.68850729439879,1,0,lost_cause
785,0.3018820910222461,8.360891233690818,5,107.99203266184685,0,0,lost_cause
786,0.5382583276711788,2.447181987976801,1,42.22663895536304,1,1,sure_thing
787,0.31726866208419285,12.732689770282573,2,82.63842822845832,1,1,sure_thing
788,0.6131232385902673,25.646730175547646,2,335.08910030566597,1,1,persuadable
789,0.38848337019237456,6.5093119972990525,1,174.69731408344757,1,1,sure_thing
790,0.313960201194965,8.778764419622751,2,250.44173370629096,0,0,lost_cause
791,0.5755253683794717,44.11689866683272,1,181.52966108261919,1,0,lost_cause
792,0.16978208130177092,2.0450924814389846,4,80.84361201180266,1,0,lost_cause
793,0.5119570276943438,43.093170402740114,5,154.37207029478645,0,0,persuadable
794,0.5927199610017173,39.11493421272812,2,72.9802328961906,0,0,lost_cause
795,0.3094077033128971,40.335071492349165,4,27.1866402385593,0,0,lost_cause
796,0.09029105424946088,2.7480350911529836,1,99.55271788870411,1,0,lost_cause
797,0.023869657095527193,20.320948208653984,2,20.17375257425957,1,0,lost_cause
798,0.23579927490811373,28.756422145262544,5,70.9336324303915,0,0,lost_cause
799,0.28346958683581863,35.55631415190452,5,192.32701122632312,0,1,sure_thing
800,0.3529771082187078,39.82905192459475,4,167.58881022727434,0,1,sleeping_dog
801,0.36424055003690986,70.06682847363321,1,71.6954048587508,0,0,lost_cause
802,0.27800705223423056,25.166059448253666,5,249.65343183887992,0,0,lost_cause
803,0.21553125307236443,29.57329168807567,5,119.06582112830353,1,1,sure_thing
804,0.1574836185633261,1.829487367791732,1,136.43015126279914,0,0,lost_cause
805,0.11949242974627257,19.095412024806887,0,60.08290073881665,1,0,lost_cause
806,0.4336084232596621,17.932400202674703,5,151.30806725630848,0,0,lost_cause
807,0.5826524419667654,11.487659034219906,3,75.56140336346647,1,1,persuadable
808,0.17505250395699817,38.18544032494319,3,36.957563265460394,0,0,persuadable
809,0.5258277204680405,17.822211056612165,2,119.81374336659255,0,0,lost_cause
810,0.2755521892870448,9.629016464546222,2,85.02454603165255,0,0,lost_cause
811,0.5396616322865436,10.399584725710529,3,80.59600736829042,1,0,lost_cause
812,0.5853328235729153,72.22605131821999,3,127.45617663314108,1,0,lost_cause
813,0.39812626036683363,70.23326403801178,3,20.77108625005653,0,1,sure_thing
814,0.14184835249153183,27.344787384935753,2,51.47895358904358,1,0,lost_cause
815,0.13056785817600144,62.112609005442806,1,109.27035633292076,1,0,lost_cause
816,0.35081072672619323,60.96100745323281,2,33.86210760923698,0,0,lost_cause
817,0.17705320028237143,20.586105536528315,2,44.59223394307841,1,1,persuadable
818,0.5876773217551372,3.945741520484777,3,150.9825562694598,0,0,lost_cause
819,0.26883901195195176,42.71600763330267,4,27.554086063601012,1,1,persuadable
820,0.43780574087511076,52.6702731436209,3,174.29752464373672,1,1,sure_thing
821,0.438287004508682,13.129950746366742,5,129.45076674955237,0,0,lost_cause
822,0.7097567060605874,94.25026447750871,2,138.70012226260073,1,1,sure_thing
823,0.2505752676555122,55.17606524524216,0,30.952233937329975,0,1,sure_thing
824,0.3835486758960522,20.857916082283886,4,179.0068899352385,1,0,lost_cause
825,0.4368814382311226,9.628157267425182,1,97.16657668329697,1,1,persuadable
826,0.3002694403220128,43.674567881545045,2,252.94875087217846,1,0,lost_cause
827,0.3019596024243709,39.26026267395007,3,131.61808397157873,0,0,lost_cause
828,0.21413795170352898,95.52666335642601,1,79.76793598414585,0,0,lost_cause
829,0.47934511447793143,1.2713171477501148,3,22.50835779789633,1,1,sure_thing
830,0.4699909277100604,8.857596759835904,1,112.61473448801628,1,0,lost_cause
831,0.4639188912650633,4.856253386185558,5,163.54475629293418,1,0,lost_cause
832,0.7625362866903722,27.100394840790006,4,149.3854319545604,0,1,sure_thing
833,0.45782379622349917,36.84720258724832,1,35.62723857803645,1,1,persuadable
834,0.18293569200399695,63.09378293956938,4,245.69964700492258,1,0,sleeping_dog
835,0.33565031361579034,74.0570657892209,6,53.02242259368689,1,1,sure_thing
836,0.1333777393240093,2.622507752632003,4,172.21523477737054,0,0,persuadable
837,0.259782474038177,47.46691398503675,6,40.80662544834859,0,0,lost_cause
838,0.7315321722861972,33.33783391682991,3,40.448729779203276,0,1,sure_thing
839,0.4859582789133411,17.331679141578928,3,42.61504715768219,1,1,sure_thing
840,0.22830234462539375,141.15687119244888,1,43.31931920537349,1,0,lost_cause
841,0.7773554395564274,0.4573869489385405,5,26.45359403401475,1,1,sure_thing
842,0.1343309034075876,29.80971253232239,3,35.10954173960973,0,0,lost_cause
843,0.36919947198869635,3.8331582869638576,1,8.485312921748998,1,0,lost_cause
844,0.625932048613942,18.2730703550611,3,14.036766154905777,1,1,sure_thing
845,0.6014676148324895,31.544267584427192,2,286.08097473602646,0,1,sure_thing
846,0.17077128022641863,48.3252398362493,7,106.05247097337005,0,1,sure_thing
847,0.20572079235274135,6.369456928056083,3,82.47225032138584,0,0,persuadable
848,0.26822592481488783,12.163910288438643,1,104.89190467816343,1,1,sure_thing
849,0.2931275931810703,2.2551879522340466,3,58.69579554326928,0,1,sleeping_dog
850,0.5115850124196896,2.1984716294471736,5,78.55223234645037,0,1,sure_thing
851,0.21832960789396919,4.922126173594268,2,63.34195779974257,1,0,lost_cause
852,0.30278003813236315,1.9258256989828144,2,120.89115442353702,1,1,persuadable
853,0.23969580967884122,39.18534442629712,4,158.1921192793419,1,0,sleeping_dog
854,0.44453435338388364,5.386835643239825,1,45.60053751661793,1,1,sure_thing
855,0.3059784283630442,27.126851668173167,1,34.15836462325878,1,1,sure_thing
856,0.3074413428000934,51.74929861853392,2,53.82005967494846,1,0,lost_cause
857,0.6815907876026126,0.27028644452250533,2,47.01347662807535,1,1,persuadable
858,0.0985236220326004,32.98413884188933,4,122.44139709521053,0,0,lost_cause
859,0.18844747113280802,15.886379622803478,2,83.62231937014985,1,0,lost_cause
860,0.4231970111153458,11.440910990326813,4,37.88166702251555,1,1,persuadable
861,0.19856840308428927,17.230734979411302,3,13.451354534828763,1,0,lost_cause
862,0.3074398315888984,22.700796400840968,1,137.8976957105499,0,0,persuadable
863,0.47307234142247956,33.56110239557747,4,45.777296739220496,0,0,lost_cause
864,0.5299364897310125,4.438828794231844,7,62.06575943351109,0,1,sure_thing
865,0.3357858078444821,50.430005563578376,7,111.44505250714477,0,0,persuadable
866,0.4625713029259918,33.6734849269936,1,113.22846835127551,0,0,persuadable
867,0.24436227371906313,15.060603302283933,3,152.85059937083824,0,1,sure_thing
868,0.34526175330334996,1.3067462414313424,1,182.79499374288466,0,0,lost_cause
869,0.42829233543995465,24.359261278900245,6,42.636698439392134,1,1,persuadable
870,0.47069799739727064,29.839915490002106,7,138.1891228490055,1,1,sure_thing
871,0.41386142932596587,23.5436666511153,4,165.72223663070116,1,0,lost_cause
872,0.07037654119449845,3.175449684717722,3,161.18748256258627,0,0,persuadable
873,0.4549018215652325,4.395099228766628,5,95.30991326485466,0,0,lost_cause
874,0.7789208733055377,93.84398517854083,2,188.31347801514596,0,1,sure_thing
875,0.5178241182681323,69.97909594205775,3,326.2524612523069,1,1,sure_thing
876,0.16130542084990393,44.967111857134405,1,80.5296252536586,0,1,sure_thing
877,0.6723757638373903,76.26853292223699,2,45.09432752858472,1,1,persuadable
878,0.4737761518279008,26.30981402632775,4,99.20024759912978,0,0,lost_cause
879,0.6035134942806208,20.769206368306516,1,58.69860160853773,0,0,persuadable
880,0.2504310506637582,40.861134708830065,3,52.97514677665654,0,0,persuadable
881,0.6989690127982813,15.211306646588595,3,257.18222120258554,0,1,sure_thing
882,0.40670861092279204,12.94870349175879,3,65.24406171245103,0,0,lost_cause
883,0.46503674637618403,1.5751234414548365,4,63.34579308883714,1,0,lost_cause
884,0.2067703964463872,37.87257088479676,2,53.657264051220785,0,1,sleeping_dog
885,0.3105363652375688,3.5678595439100245,3,108.9132224030233,0,0,lost_cause
886,0.661559135336087,17.02434757699702,3,129.5805538766451,0,0,persuadable
887,0.611223192059515,55.9470081912257,2,206.80036697724108,1,1,sure_thing
888,0.4297810707881547,3.966562114625022,8,33.7430808908721,1,0,sleeping_dog
889,0.37164854685235854,26.244909274832384,2,202.65585199855641,1,1,sure_thing
890,0.003791474953867304,39.875501155352886,2,40.310243590644134,1,1,persuadable
891,0.23180183687773576,32.907955714094165,4,32.88749711697832,1,0,lost_cause
892,0.30622670970151444,135.0764526351624,2,73.38233833367701,0,0,lost_cause
893,0.27808490182804746,15.084818379038934,3,36.34769090139558,1,0,lost_cause
894,0.300164605447692,13.024068584098055,3,109.35881151422448,1,1,sure_thing
895,0.26841481372153714,40.271738029412184,3,52.16355448379007,0,1,sure_thing
896,0.10902870827845176,8.235102568700437,1,154.1224075027839,0,0,lost_cause
897,0.6731375940612572,25.672179212957786,3,122.2182034713287,1,1,persuadable
898,0.333906932815776,8.086789441503022,6,130.68029080888616,0,1,sure_thing
899,0.2308532104159131,51.43364396443865,0,102.38569579842174,0,1,sure_thing
900,0.31880240644448904,20.11033735460172,3,99.15091606738787,0,0,lost_cause
901,0.2628436553265112,39.35053234128777,1,48.652499424627194,0,1,sure_thing
902,0.13610526023182176,2.6702522315246524,2,53.91335103087002,1,0,lost_cause
903,0.12886614616009875,131.59607418291372,3,55.779222094763234,0,0,lost_cause
904,0.1530969589920084,22.049120707763443,2,146.16228749752537,1,1,sure_thing
905,0.2727700040429761,13.886106912215272,4,108.43345620026888,0,0,persuadable
906,0.34747320203296145,99.27014383681431,1,55.42517286173487,0,1,sure_thing
907,0.4387234426405652,6.6374160864240235,5,85.05127797814032,0,1,sure_thing
908,0.32844112405857867,15.327768063321818,2,198.52467299800526,1,0,lost_cause
909,0.2657135962986075,15.392306156062768,4,1.0042039711227335,0,0,lost_cause
910,0.27373290760308727,21.484252579834948,3,77.21086760984468,1,1,sure_thing
911,0.3341568334254869,41.19878875717678,2,87.13190807568284,1,1,sure_thing
912,0.2293556061629782,24.770504937952822,7,52.30299332672242,1,1,persuadable
913,0.31279830679284026,13.482295848142522,2,22.59658759250186,0,0,lost_cause
914,0.5565012486776519,8.096306395866373,4,49.11344909263668,0,1,sleeping_dog
915,0.4248853519475113,100.37352280142203,3,41.849500925837205,1,0,sleeping_dog
916,0.4247142325896005,182.38030380634765,1,88.95053912160702,1,1,sure_thing
917,0.25196856200661627,11.25156551508517,2,44.540290238172844,1,0,lost_cause
918,0.4427062612575145,8.660966424911688,3,85.1938828353912,1,0,lost_cause
919,0.6108828544043049,124.22820470264685,2,231.87222293722948,0,1,sure_thing
920,0.727766714008777,113.19774807028331,3,34.190958977332684,1,1,sure_thing
921,0.47272075042879497,15.063345912585735,4,163.8578187095793,1,1,persuadable
922,0.22508867191312326,16.62642301367732,3,72.09078981543027,1,0,lost_cause
923,0.45111227940929555,13.506114572289421,4,8.585017882241107,1,1,sure_thing
924,0.3639629545659696,98.23030512926373,1,155.61409382986258,0,1,sure_thing
925,0.8137846348797398,40.013505580496386,3,153.14192906653085,1,1,sure_thing
926,0.4494208968056483,22.58875066723723,4,33.684017637691774,1,0,lost_cause
927,0.194485515403795,3.357194455346405,4,109.9606861740836,0,0,lost_cause
928,0.6606365975654664,16.234839489473426,1,69.96750833027542,1,1,sure_thing
929,0.4915026492633616,0.7962152510488816,3,95.2178561536909,0,1,sure_thing
930,0.015656048189740455,5.167525093002992,4,47.88078556847225,0,0,lost_cause
931,0.4798114233464197,5.856148309996736,5,36.919949715798026,1,0,lost_cause
932,0.46723506228897693,19.89228563567897,1,30.113405325984466,0,0,persuadable
933,0.7591138794277993,2.9176073079273523,3,185.13433233030995,1,0,sleeping_dog
934,0.16707087351728517,6.652845790688354,0,34.3485119678252,0,0,lost_cause
935,0.34921565104259555,10.925763486356011,7,108.8135406315953,1,0,lost_cause
936,0.25954601167318575,11.147602876355597,7,35.17359660776057,1,0,sleeping_dog
937,0.12921328891713857,2.89302516230768,5,329.5422708541767,1,1,persuadable
938,0.2622769200493879,51.22064199775675,4,34.26711660029798,0,0,lost_cause
939,0.5823609121071494,49.51788969773447,2,33.377049336379535,1,1,persuadable
940,0.3744231547656513,66.03708863982114,3,204.50433700705725,0,0,lost_cause
941,0.7349133631340753,46.32978530124867,6,65.49846512707649,1,1,sure_thing
942,0.1133177697471578,3.187669907176145,0,26.84136483000502,0,0,lost_cause
943,0.5792077076023079,27.939315752367435,5,76.02171262743155,0,1,sure_thing
944,0.7247939282794346,54.452542471737104,0,39.516994571346196,1,1,sure_thing
945,0.24669268768756134,6.53160471890491,2,367.7292399852059,0,0,lost_cause
946,0.7130821288223682,42.35048127175976,3,14.835030638820552,0,0,lost_cause
947,0.3108673370701135,7.899790093287694,7,127.08287493288873,0,0,lost_cause
948,0.5122628052328584,116.998508687414,6,209.45320451709995,0,0,persuadable
949,0.5976746413449999,59.25258958512662,3,138.7053354897609,1,1,sure_thing
950,0.4600216923898159,59.16990515287417,6,46.14628021823013,1,1,sure_thing
951,0.13376972986872684,21.46025859754753,2,169.12058894653268,0,1,sleeping_dog
952,0.2714958884416879,24.30515071755766,2,90.38572104620128,1,0,lost_cause
953,0.35692698439186626,28.316264366042553,1,123.1228515191366,1,0,lost_cause
954,0.5942389246115573,9.342230498260635,5,142.30966324454434,1,1,sure_thing
955,0.16163535335804735,5.364070401225419,7,32.52324310902552,1,0,lost_cause
956,0.5883391179994096,164.11515572163063,4,117.75753957664541,0,1,sure_thing
957,0.7903607428837346,9.170209976560523,2,135.78469968856675,0,1,sleeping_dog
958,0.43551663588740236,3.0639431326946522,2,77.15523143880553,1,0,lost_cause
959,0.034535107100706085,25.602673780826542,7,45.67504580087593,1,1,sure_thing
960,0.6900766722793721,30.24079311594145,4,72.91653779517105,1,1,persuadable
961,0.26681323869436424,23.34347541968326,4,252.8152924102293,0,1,sure_thing
962,0.2889988531157162,4.0475945753215115,3,108.7397712034536,1,0,lost_cause
963,0.7201449562280632,43.37566218814601,2,82.77931778372427,0,1,sure_thing
964,0.17451091567485977,8.510917924342932,1,33.63202619961982,1,1,persuadable
965,0.07972993358503268,7.125488142748177,3,166.93290723361955,0,0,lost_cause
966,0.34862463381659403,45.370540967831346,3,116.84274061865982,1,1,persuadable
967,0.8441197826278438,36.16608212037672,2,57.61929975432324,1,1,sure_thing
968,0.26092946205575235,11.377723846010465,6,49.566417398548026,0,0,lost_cause
969,0.4689607211452557,11.157948891563269,2,28.941977322318625,1,1,sure_thing
970,0.37522098867505466,13.665162776120713,4,120.45332057183882,1,0,lost_cause
971,0.43006691615962794,24.542512525155875,3,13.714046196021012,0,1,sleeping_dog
972,0.28281771594925925,12.72524705229591,1,123.73679821570303,0,1,sure_thing
973,0.2891841064396204,15.269621071013166,4,14.927001593321002,1,0,lost_cause
974,0.44741357946786137,8.524493976271161,1,68.41412812046318,0,0,persuadable
975,0.17902103747737405,32.512304804530494,5,170.5959197155685,0,0,persuadable
976,0.6024170355917671,1.5812761691564676,2,10.865576715278554,1,1,sure_thing
977,0.20567663006618309,1.211135421535181,3,198.06821975264177,1,0,lost_cause
978,0.8380510611888211,2.828980131097016,4,48.55623374465179,1,1,sure_thing
979,0.48860134641545333,11.784349228834675,3,72.20762272212963,1,1,sure_thing
980,0.6669142342531608,30.93456384137731,4,48.65844074632015,1,1,sure_thing
981,0.38651412597201823,6.533835792013886,5,53.53256495703761,1,0,lost_cause
982,0.29105634671273767,71.54481784431894,3,37.20697838463185,0,0,persuadable
983,0.28128550354983123,20.303220340043083,4,159.6925979068769,0,0,persuadable
984,0.4525008080424332,4.346091890700602,3,131.96526902632752,1,1,sure_thing
985,0.35852887198376304,11.640469056122328,3,33.95101643678372,1,1,sure_thing
986,0.6136609922618246,35.3710151748547,1,109.87665043173209,0,0,persuadable
987,0.5856003589948597,8.09878194912991,7,93.28772921795863,1,1,sure_thing
988,0.5610048732204218,0.05741293513694745,1,59.91320079602846,1,1,sure_thing
989,0.5997753723691784,1.7450268783575238,5,114.91331538791188,0,1,sure_thing
990,0.53686543076778,38.73740884447736,6,70.35891649034066,0,0,persuadable
991,0.35564196600164144,3.780463925863994,1,145.95150906824216,0,1,sleeping_dog
992,0.23813608258926372,61.37552114843628,2,38.557485278437895,1,1,persuadable
993,0.2835839518935595,85.21283051180622,0,135.810358566055,0,0,lost_cause
994,0.48920315072752196,6.9814675834267605,0,13.541221036798909,0,1,sleeping_dog
995,0.2356547767505715,16.094159297867733,5,87.71692448422377,0,1,sure_thing
996,0.5342133072252984,0.6791019588448322,4,79.4552266903003,1,1,sure_thing
997,0.16109575109839802,27.917606544715337,5,40.15901303954533,0,0,persuadable
998,0.5157201163053188,63.01728266353226,5,117.33726889950766,0,0,lost_cause
999,0.4330429755081382,11.328584279304227,4,124.90145847049992,0,1,sure_thing
1000,0.23054053593319648,21.32961359289892,3,47.9192636287823,0,0,persuadable
1001,0.1691711249830844,5.440350036046532,2,59.85697727041184,0,0,lost_cause
1002,0.7503767104021389,47.3700875744692,3,102.51859794473401,1,1,sure_thing
1003,0.44964542947955133,17.57851036402014,3,17.54318600836707,1,0,lost_cause
1004,0.19919102091594562,68.16361525118596,2,49.96470112405101,0,1,sleeping_dog
1005,0.7299868852570568,31.91254758784102,0,53.09746008280565,1,1,sure_thing
1006,0.7013714079490897,20.48900600422157,2,63.50267341260337,0,1,sure_thing
1007,0.5346866202500364,39.7480698527926,6,139.83515957715466,1,0,sleeping_dog
1008,0.19946132162885222,39.4305030497156,2,133.69724996168716,0,0,lost_cause
1009,0.27972322058461235,2.9422544173337633,5,37.20664864513512,1,0,lost_cause
1010,0.043191487172864695,13.895919772957697,2,84.8276672071872,1,0,lost_cause
1011,0.2019838623500066,4.837487843871856,2,98.8872331695382,1,1,sure_thing
1012,0.3171381924164143,31.96355725385748,7,112.64810841515632,0,0,lost_cause
1013,0.4319038838330237,3.130175960574503,2,27.438967659004753,1,0,lost_cause
1014,0.5764816772884839,12.017246913541358,5,7.871580545680036,1,1,sure_thing
1015,0.23958291016630365,38.896224543193895,4,276.79861069332594,1,0,sleeping_dog
1016,0.08314014888626729,7.965730677555433,6,43.26286302246235,0,0,lost_cause
1017,0.13532882118764208,54.1211496393784,3,74.8787684438671,0,0,persuadable
1018,0.5295696281093716,18.305708246734852,0,100.83969541972864,0,0,lost_cause
1019,0.6892393901100621,8.82538316857056,7,72.80057220955571,0,0,persuadable
1020,0.31004296814447596,9.884278809067954,4,76.96560401224185,0,1,sure_thing
1021,0.42555712237095933,34.80778255728818,2,97.49771018365365,1,0,lost_cause
1022,0.671726608649784,13.164939369237606,0,40.53293154799286,0,0,lost_cause
1023,0.3329398722721639,141.2410226778708,1,41.227255468234986,0,1,sure_thing
1024,0.3276287934040417,8.927179720875825,6,43.332088024682506,0,0,persuadable
1025,0.5554455472882662,5.173135634574257,2,107.28433917899898,1,0,lost_cause
1026,0.577912024009574,36.32358198046723,1,126.18650559839422,1,1,sure_thing
1027,0.34847579496043574,50.936302672684796,2,36.8130235594052,1,0,lost_cause
1028,0.5342575759742015,16.41521213977913,3,40.31278951060525,1,1,sure_thing
1029,0.23531912442874078,3.096738815288207,5,116.82787955578202,1,0,lost_cause
1030,0.40000747865910935,16.68185317526122,3,140.14884168049798,0,1,sleeping_dog
1031,0.431255069839618,0.04715619897121243,5,152.5916880772238,1,1,sure_thing
1032,0.21273394973250986,34.85954345147071,5,44.821480868361824,0,0,lost_cause
1033,0.23809829619916717,92.87702676446489,3,109.19640930992531,1,1,sure_thing
1034,0.30063549370923154,2.3913153227073494,5,231.1691011590447,0,1,sure_thing
1035,0.596393545970977,15.806191305537736,3,53.527771328459714,1,1,sure_thing
1036,0.6359866447268622,54.50345400009036,3,132.24042733714242,1,1,sure_thing
1037,0.6350316879628777,0.3509609217452411,5,87.81866854502594,0,1,sure_thing
1038,0.6054349636533461,72.97108763539352,0,307.6823573911108,1,1,sure_thing
1039,0.27600157086241045,77.93705517502944,4,8.648784616244907,0,1,sure_thing
1040,0.7665893956491165,1.7618489623817273,3,97.02633050110984,0,1,sure_thing
1041,0.045524661964468825,5.284801579470605,5,194.19445249403117,1,1,persuadable
1042,0.5799581570652333,232.99509344520592,1,34.56323496974574,1,0,lost_cause
1043,0.433516013472943,63.988961839522645,6,134.894715809834,1,1,sure_thing
1044,0.13942030346830495,48.87815853065092,2,55.391092715582666,0,0,lost_cause
1045,0.32208191028536093,21.129713214193274,2,14.817963812413595,0,1,sure_thing
1046,0.42635795760018896,72.8282446355495,5,53.953824502611866,0,1,sure_thing
1047,0.15302614528580144,14.930890846657515,0,37.060178630211745,1,0,lost_cause
1048,0.358244091176511,33.59907627945035,3,163.91579790320762,1,1,persuadable
1049,0.1957048516999547,15.972345914090758,5,310.98585784460226,0,0,lost_cause
1050,0.49197003669158174,3.051123440560855,3,57.57090170160739,0,0,lost_cause
1051,0.5068972956136742,3.354687478866168,1,54.3403227029338,0,1,sure_thing
1052,0.10328913837058076,22.705996455639212,4,10.723165865076034,0,0,persuadable
1053,0.41177765642176467,28.809812312985933,4,153.80021115709914,0,0,lost_cause
1054,0.49754616084481196,106.74141028907954,5,216.197540518594,0,1,sure_thing
1055,0.05497817352834086,21.026744319899155,1,118.41270500215244,0,0,lost_cause
1056,0.4973362830179591,59.97675426555301,1,52.430065803641504,0,0,persuadable
1057,0.6111607758249282,3.5916195653351917,3,100.40909419038707,0,1,sure_thing
1058,0.7214494352400209,45.2893361170733,1,150.09733793614353,1,1,sure_thing
1059,0.4738605235914453,43.67512396803084,2,72.6261391515974,1,1,sure_thing
1060,0.17764970512185344,1.2956483804647925,5,126.35125716162183,0,0,lost_cause
1061,0.44559980245372915,11.214535210451933,1,60.00733025435564,0,0,lost_cause
1062,0.45801891613017726,15.50111374403319,4,24.177364884941525,1,1,sure_thing
1063,0.5450934613859628,8.034456777306902,3,144.98635839685826,0,0,lost_cause
1064,0.7253296011787841,4.893236539969171,0,91.01092754601272,0,1,sure_thing
1065,0.40616874691844373,42.103671177201605,3,101.08155916301709,0,1,sure_thing
1066,0.43853749696027367,2.9764622831287233,4,159.67043357951758,0,0,persuadable
1067,0.3925179290172105,9.609782424450437,5,38.235017894142345,1,0,lost_cause
1068,0.3640566514220236,2.4863911500033864,2,54.520867046707544,1,1,persuadable
1069,0.4766178880555963,0.22274156069257883,2,213.599814549067,0,0,lost_cause
1070,0.2155888337218685,5.514042882702859,4,97.59572185215248,0,0,lost_cause
1071,0.5976098740833419,31.704259935021067,4,149.89825800767207,1,0,lost_cause
1072,0.47335726944208,37.51877073390657,1,83.56259039697372,1,0,lost_cause
1073,0.4303566819781074,12.068244022756247,4,124.20055499778621,1,0,lost_cause
1074,0.18790221754669262,64.164965314582,2,127.84418203286852,1,0,lost_cause
1075,0.15672627998124813,18.672865437824477,2,47.95455194261297,0,0,lost_cause
1076,0.6076676484038168,21.374457476429537,1,326.4821988861541,0,0,lost_cause
1077,0.7501033326520382,4.765553830513797,4,100.21800154350917,0,1,sure_thing
1078,0.4762541296709194,73.44031157586703,2,18.46423526089702,1,1,sure_thing
1079,0.8279088813989751,33.16693650270716,2,23.037625749528498,0,0,persuadable
1080,0.6119306258339982,111.97045929975748,1,56.96656138826849,1,1,persuadable
1081,0.18390824253464028,1.136916860117882,6,13.861134805795098,1,0,lost_cause
1082,0.4216443650193364,126.82370057828129,2,193.37420927287928,1,0,lost_cause
1083,0.2989261754793201,6.423808901780283,5,48.90128677975774,1,1,persuadable
1084,0.47592745545761755,22.53497438725978,2,29.597900220049684,0,1,sure_thing
1085,0.4010506421607133,62.652355101099566,3,104.99084651362753,0,1,sure_thing
1086,0.5741988564555547,42.12312218712489,2,125.50950329264315,1,0,lost_cause
1087,0.565773781014875,79.97892765437636,2,60.39924559734155,1,1,persuadable
1088,0.24636554963476087,59.06523496648911,3,126.79609593827325,1,0,lost_cause
1089,0.3936875690175784,32.98053549335768,1,148.4131577665744,1,1,sure_thing
1090,0.46007837119928885,5.756581583422586,2,59.02965255916591,1,0,lost_cause
1091,0.45784401018691223,16.53684370263414,4,26.489787072155025,0,1,sure_thing
1092,0.6184730701414577,97.45805644878516,3,53.371089235548716,0,1,sure_thing
1093,0.18217351251007838,10.257714207290848,2,68.85989637033568,1,0,lost_cause
1094,0.2176703175837959,144.02735288876,1,84.59124142422141,1,0,lost_cause
1095,0.22081616050636124,26.202725097254504,1,150.99801406622072,1,0,lost_cause
1096,0.6162903497922774,50.649280683118754,0,70.83087596986746,0,0,persuadable
1097,0.5852553812960871,1.3921772859152695,4,42.278523668661244,1,1,sure_thing
1098,0.23468577539081698,35.80112735658104,3,52.06251024391118,0,0,persuadable
1099,0.3805222463069539,67.61850615723733,2,95.23319695109744,0,0,lost_cause
